LAD 2021 Code,LAD 2021 Name,LSOA 2021 Code,LSOA 2021 Name,LA Name,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E07000032,Amber Valley,E01019414,Amber Valley 007B,Derbyshire,767,3,4,5,3,2,2,5,1,4,5,7,2,9,8,5,6,9,12,8,5,7,8,7,11,13,3,6,7,3,7,4,4,5,6,8,8,7,6,8,10,6,6,5,9,8,4,10,13,9,10,14,16,10,16,20,9,17,17,15,13,10,13,17,10,20,13,11,11,12,11,10,15,8,10,16,11,10,7,10,13,14,2,6,6,7,10,4,1,2,4,3
E07000032,Amber Valley,E01019415,Amber Valley 010B,Derbyshire,793,5,9,6,6,5,8,11,4,10,7,7,8,10,6,1,7,5,6,4,7,8,6,5,14,6,8,6,9,10,9,8,14,7,8,10,11,6,11,16,7,7,10,7,11,7,6,9,11,6,8,16,14,8,18,17,19,8,13,15,23,9,16,17,11,15,8,6,13,5,9,10,9,15,11,10,8,4,10,9,16,7,5,1,3,1,4,2,1,2,3,9
E07000032,Amber Valley,E01019416,Amber Valley 009E,Derbyshire,682,5,6,5,4,7,1,6,5,7,6,8,5,2,10,8,3,9,7,8,3,8,10,6,10,6,6,2,9,2,5,6,5,5,5,7,7,11,10,12,10,9,6,6,9,10,7,8,13,14,12,9,7,12,12,13,10,7,11,8,7,9,11,8,7,7,9,14,8,2,9,7,11,13,6,12,14,11,11,12,4,5,6,7,11,7,3,2,1,1,2,5
E07000032,Amber Valley,E01019417,Amber Valley 010C,Derbyshire,959,7,10,8,8,8,12,21,9,22,13,16,8,13,12,15,13,12,4,15,11,4,4,13,14,7,9,16,14,9,12,12,13,10,14,9,14,14,12,10,9,12,7,5,7,9,11,14,13,14,15,20,12,12,15,15,15,20,20,12,8,19,20,8,12,8,10,7,12,5,8,12,13,16,7,9,11,8,5,8,7,3,6,5,6,2,2,2,3,1,1,11
E07000032,Amber Valley,E01019418,Amber Valley 011C,Derbyshire,846,9,6,10,3,7,10,17,12,14,13,12,11,18,16,3,9,11,12,11,9,7,14,13,9,7,6,7,8,9,16,12,9,14,10,9,7,8,12,6,10,12,10,13,8,9,5,10,13,8,17,11,15,16,12,12,16,14,17,13,14,10,13,6,7,12,9,18,14,6,5,7,9,9,6,8,2,4,7,6,9,8,4,1,5,3,2,1,2,1,1,0
E07000032,Amber Valley,E01019419,Amber Valley 010D,Derbyshire,934,11,5,8,8,9,3,7,7,7,9,7,11,9,6,8,5,17,10,4,6,5,5,2,5,8,8,7,11,6,10,9,14,8,6,11,16,15,10,7,13,8,14,8,10,10,12,16,17,12,14,17,9,13,6,15,24,15,19,14,19,17,18,16,16,16,11,16,11,17,16,6,15,21,9,12,20,10,11,10,2,9,6,13,7,2,1,5,4,1,5,6
E07000032,Amber Valley,E01019420,Amber Valley 005A,Derbyshire,648,3,6,10,6,7,3,4,4,5,5,5,7,10,8,11,5,7,7,3,5,3,4,7,6,3,13,6,7,8,4,18,11,9,5,11,6,4,6,9,9,4,11,7,6,9,4,11,8,8,10,11,12,7,8,11,8,7,7,7,9,10,20,15,4,6,8,10,13,13,11,8,5,10,8,11,8,7,5,4,5,3,3,5,3,2,2,2,4,1,2,5
E07000032,Amber Valley,E01019421,Amber Valley 008A,Derbyshire,"1,026",15,10,13,16,19,8,8,8,9,15,14,16,16,12,12,11,10,12,17,7,5,10,6,8,12,9,10,14,8,9,17,18,13,14,25,11,14,5,10,22,11,7,12,9,9,11,11,7,21,11,18,16,17,11,8,13,10,18,12,21,9,19,14,12,11,24,3,5,19,15,18,9,12,17,10,19,7,4,7,7,6,6,3,3,2,3,8,5,6,1,1
E07000032,Amber Valley,E01019422,Amber Valley 008B,Derbyshire,788,12,8,4,1,8,8,5,9,4,7,4,7,7,7,10,6,11,9,9,5,6,5,10,11,6,9,10,9,10,7,6,9,8,13,3,7,10,9,11,8,5,4,3,6,13,11,8,11,11,17,14,13,18,10,12,8,13,12,12,12,15,11,12,13,11,9,12,5,9,15,8,8,7,7,17,12,9,9,15,11,8,10,7,5,8,4,3,0,2,2,3
E07000032,Amber Valley,E01019423,Amber Valley 002B,Derbyshire,795,6,9,7,9,8,8,8,8,8,9,9,12,8,5,12,5,2,3,5,4,2,6,7,4,5,5,5,5,10,6,6,17,9,14,9,7,5,10,4,7,9,11,14,14,11,5,16,11,5,10,9,7,12,7,12,9,11,16,16,20,10,9,13,12,17,6,14,11,12,12,11,18,16,7,11,12,10,16,9,8,3,6,3,6,8,6,8,4,1,0,3
E07000032,Amber Valley,E01019424,Amber Valley 002C,Derbyshire,511,3,4,4,6,1,4,1,5,5,4,3,5,3,9,11,5,5,7,10,7,2,2,7,4,1,2,2,3,2,3,4,3,5,1,4,5,2,6,2,2,3,4,6,3,3,5,7,5,3,7,8,6,7,5,6,11,12,12,8,6,9,12,10,12,10,8,14,6,12,9,8,12,6,12,7,3,6,9,8,10,7,1,4,4,2,4,2,3,3,1,6
E07000032,Amber Valley,E01019425,Amber Valley 016A,Derbyshire,791,3,4,2,8,7,4,12,5,14,12,15,15,9,19,28,10,16,20,10,8,5,5,11,3,4,6,3,4,4,3,4,6,4,4,5,0,3,3,3,5,13,8,14,12,9,9,6,14,10,14,13,13,9,13,17,7,8,12,13,9,15,9,10,4,15,12,10,10,6,8,5,8,3,11,13,11,10,11,10,6,8,10,10,4,3,5,3,8,4,4,16
E07000032,Amber Valley,E01019426,Amber Valley 016B,Derbyshire,761,5,6,3,6,7,9,9,8,12,8,13,11,13,12,14,11,8,9,10,6,4,10,4,6,5,3,4,4,6,2,5,4,6,2,7,8,3,10,8,12,3,11,10,7,10,6,12,13,10,13,9,17,9,2,11,13,16,10,10,6,6,17,12,10,8,17,6,3,7,12,6,10,5,12,10,14,10,9,13,13,4,3,7,5,4,15,7,3,6,7,9
E07000032,Amber Valley,E01019427,Amber Valley 016C,Derbyshire,889,7,7,15,8,5,8,11,7,6,15,8,15,13,6,18,19,16,9,23,12,9,8,8,8,9,10,10,8,5,6,6,6,2,2,10,3,6,6,8,12,13,11,10,8,12,9,14,10,10,12,7,14,18,14,19,13,21,12,15,13,20,13,12,11,10,14,8,7,12,10,4,6,10,5,14,18,9,9,10,12,7,1,10,6,4,2,7,3,2,4,4
E07000032,Amber Valley,E01019428,Amber Valley 007C,Derbyshire,719,4,7,9,5,9,8,5,5,7,4,8,6,10,8,7,8,4,9,8,4,8,8,12,4,6,5,6,5,5,10,5,5,5,12,7,7,7,7,9,7,3,5,13,6,6,11,4,10,12,15,5,13,11,12,11,15,9,11,9,15,10,11,8,8,6,10,8,9,5,11,10,9,7,9,10,14,8,9,12,7,7,7,6,6,6,6,4,4,8,6,7
E07000032,Amber Valley,E01019429,Amber Valley 006A,Derbyshire,762,3,5,2,6,6,5,9,6,1,6,4,6,6,2,4,8,4,10,6,5,3,7,5,4,5,9,4,12,7,9,12,11,10,8,11,3,9,4,3,8,8,6,11,10,6,7,7,12,9,15,13,11,21,14,13,28,14,14,26,15,11,6,14,13,9,13,13,14,10,9,9,16,11,15,6,12,2,12,11,8,10,8,5,5,3,1,0,1,1,1,5
E07000032,Amber Valley,E01019430,Amber Valley 007D,Derbyshire,950,11,9,9,11,8,3,4,8,4,9,7,11,8,10,12,12,13,9,20,9,6,5,8,9,10,6,8,7,8,4,11,6,12,8,14,12,7,8,13,3,11,7,13,10,9,11,12,9,13,13,21,22,17,13,18,14,21,14,12,20,16,17,11,19,19,18,14,15,15,9,12,13,16,13,13,17,10,5,12,9,5,7,3,6,6,4,2,3,2,3,4
E07000032,Amber Valley,E01019431,Amber Valley 012A,Derbyshire,676,6,2,1,2,5,7,4,3,3,9,6,8,11,10,7,3,8,4,8,7,6,3,5,5,6,12,17,9,8,15,8,13,11,14,12,11,10,6,9,7,7,10,10,5,9,3,9,8,8,13,14,10,7,11,12,15,12,5,12,13,11,8,5,8,7,12,8,9,5,9,11,7,16,14,12,8,7,5,6,3,2,1,2,2,2,1,0,1,0,0,0
E07000032,Amber Valley,E01019432,Amber Valley 008C,Derbyshire,929,10,10,9,15,9,12,7,8,13,8,7,11,11,10,9,15,10,8,8,11,11,5,6,10,12,9,7,12,13,4,9,16,12,13,13,12,12,12,14,7,9,4,11,10,9,6,11,6,8,10,20,14,14,15,12,14,16,20,13,13,13,11,10,11,11,12,9,7,13,8,11,10,17,8,17,21,13,14,16,7,10,8,4,3,1,5,2,4,3,1,4
E07000032,Amber Valley,E01019433,Amber Valley 012B,Derbyshire,947,9,8,8,13,14,13,10,7,7,9,10,12,20,11,14,9,11,13,10,7,13,6,8,13,12,12,12,13,9,12,12,13,13,12,7,15,7,8,10,13,15,13,10,20,9,9,14,14,11,13,17,14,21,18,15,24,14,14,13,14,9,9,13,9,11,8,6,11,12,7,7,12,10,5,9,10,6,8,6,10,4,4,2,4,3,7,6,4,0,4,4
E07000032,Amber Valley,E01019434,Amber Valley 013A,Derbyshire,560,4,2,6,2,5,7,6,5,5,5,4,5,9,4,5,8,6,6,4,3,2,4,3,6,4,4,11,9,8,10,6,8,4,8,11,4,8,4,12,5,5,5,6,5,6,10,1,8,6,4,7,7,8,5,5,9,6,11,15,7,12,7,6,8,11,6,5,4,6,7,9,7,8,9,10,14,9,7,12,7,7,3,4,4,2,0,0,0,3,0,5
E07000032,Amber Valley,E01019435,Amber Valley 013B,Derbyshire,803,5,12,10,7,10,17,5,7,7,11,13,8,16,10,8,10,8,8,9,5,3,6,11,7,7,12,17,12,16,10,20,15,12,18,9,5,11,17,11,7,10,5,9,13,5,10,16,7,14,13,12,16,10,13,14,20,17,19,10,11,13,11,12,10,12,10,9,5,4,1,4,4,6,4,3,8,5,6,9,0,1,1,2,1,2,0,0,2,1,0,1
E07000032,Amber Valley,E01019436,Amber Valley 013C,Derbyshire,692,4,7,5,5,3,5,5,6,7,8,5,16,8,6,5,17,6,11,9,9,4,4,6,12,9,11,12,7,7,8,11,8,10,9,8,14,7,10,7,11,10,12,11,11,5,6,2,8,9,10,11,10,12,11,15,10,9,7,6,11,7,11,2,12,8,11,11,6,7,3,9,11,6,9,5,11,15,4,5,5,3,1,4,4,3,4,1,2,0,1,3
E07000032,Amber Valley,E01019437,Amber Valley 017A,Derbyshire,691,5,7,10,6,5,5,5,11,7,12,9,7,10,9,11,6,8,6,7,5,5,8,8,7,8,12,8,6,7,5,5,13,14,14,13,7,6,7,6,3,8,9,6,5,3,8,4,6,7,13,10,7,6,8,11,16,14,14,15,13,12,7,11,10,9,7,12,9,6,10,5,6,12,8,6,11,7,7,5,5,4,4,5,7,6,0,0,1,0,0,3
E07000032,Amber Valley,E01019438,Amber Valley 012C,Derbyshire,845,7,8,8,8,17,10,9,11,11,11,9,11,14,10,7,13,9,8,7,11,11,9,7,6,15,6,9,8,8,8,19,17,12,18,5,13,11,14,11,14,7,13,12,13,7,12,5,4,7,10,12,20,14,19,15,13,11,7,20,15,15,11,8,9,11,12,12,12,8,4,10,4,5,5,9,10,0,5,4,2,5,5,1,3,1,1,5,2,3,0,7
E07000032,Amber Valley,E01019439,Amber Valley 013D,Derbyshire,765,8,13,8,6,2,7,9,6,2,9,8,6,6,11,14,7,6,8,7,7,4,8,8,5,9,13,17,9,14,14,20,9,14,7,10,10,6,11,14,6,14,6,10,10,9,9,17,12,16,13,22,11,16,17,10,12,6,8,17,15,10,11,5,9,6,5,9,13,9,9,10,9,5,7,5,7,5,3,3,4,1,1,0,2,1,1,0,2,2,1,2
E07000032,Amber Valley,E01019440,Amber Valley 013E,Derbyshire,801,8,7,4,6,5,5,3,6,4,5,16,6,6,11,11,15,11,11,12,5,8,12,9,3,15,7,6,7,7,9,13,15,16,5,11,7,4,12,10,5,9,6,13,14,11,18,10,14,11,13,19,14,15,12,15,17,13,14,12,7,14,9,10,10,7,4,4,8,7,6,7,17,7,6,14,8,11,5,5,8,2,3,7,3,3,5,5,2,1,3,5
E07000032,Amber Valley,E01019441,Amber Valley 017B,Derbyshire,786,7,15,14,7,9,7,13,8,10,12,13,13,9,15,15,8,10,9,5,4,6,11,16,15,15,15,10,7,10,11,12,16,15,7,14,15,18,12,9,13,7,12,17,11,11,9,10,9,8,11,7,4,8,7,3,8,12,11,8,8,13,9,15,8,4,13,12,6,11,5,7,8,6,5,9,1,3,4,5,1,3,0,1,1,1,1,0,0,2,1,0
E07000032,Amber Valley,E01019442,Amber Valley 005B,Derbyshire,700,5,6,5,9,8,10,6,6,8,6,11,6,5,5,6,6,5,3,6,5,7,4,6,8,2,10,8,4,8,8,8,8,6,7,5,9,6,8,5,7,5,7,10,8,3,8,4,9,7,12,11,15,17,17,16,23,8,12,8,18,9,9,9,7,9,14,11,11,9,8,14,6,10,11,18,10,11,8,4,4,8,5,1,8,4,0,0,0,0,0,3
E07000032,Amber Valley,E01019443,Amber Valley 004A,Derbyshire,849,9,6,6,10,4,8,12,8,12,7,15,7,7,10,10,10,7,8,9,4,9,8,7,10,12,7,6,12,11,17,12,14,16,8,12,9,8,8,12,11,9,9,13,6,16,5,8,6,5,8,17,16,11,12,17,10,10,12,18,11,6,6,10,12,13,11,9,6,6,7,10,5,12,13,13,12,8,10,15,10,12,8,11,1,3,4,4,4,0,3,8
E07000032,Amber Valley,E01019444,Amber Valley 003B,Derbyshire,734,15,11,12,13,13,17,16,11,15,16,9,6,7,9,4,20,12,12,12,11,9,8,17,14,5,10,9,9,6,8,8,7,8,6,10,4,14,9,9,5,17,9,3,7,13,8,8,8,10,6,17,5,8,10,12,12,9,10,16,5,9,6,9,10,4,4,5,7,8,3,7,6,5,8,4,9,5,3,3,0,5,3,0,0,1,0,0,0,0,0,1
E07000032,Amber Valley,E01019445,Amber Valley 005C,Derbyshire,747,3,15,6,10,8,13,3,15,11,16,9,5,6,11,6,7,2,3,5,4,5,6,8,11,7,15,13,16,9,15,3,14,6,8,14,9,11,4,7,10,9,6,7,9,12,9,6,13,12,12,12,12,10,16,6,10,21,23,6,7,11,9,9,8,6,13,11,6,6,11,4,5,5,13,5,7,6,1,5,6,4,5,5,6,2,6,0,0,0,2,3
E07000032,Amber Valley,E01019446,Amber Valley 015A,Derbyshire,533,5,5,3,2,7,4,4,5,4,8,2,13,4,5,4,9,5,3,3,6,5,7,1,9,4,2,6,6,3,4,6,6,2,5,4,5,5,6,5,4,5,16,3,5,6,4,1,4,3,4,6,8,12,6,9,11,8,10,11,13,11,5,7,3,12,17,10,10,4,8,6,12,10,11,12,9,2,6,7,9,6,6,4,3,2,0,0,0,0,0,0
E07000032,Amber Valley,E01019447,Amber Valley 011D,Derbyshire,693,5,5,3,1,6,3,7,10,11,4,6,5,14,5,5,6,9,6,10,1,4,3,2,3,1,3,6,1,5,8,5,6,5,4,9,4,10,4,4,6,7,11,10,4,8,8,2,9,8,5,16,7,10,14,10,8,9,19,10,11,12,14,11,7,9,8,14,15,11,11,11,14,8,13,12,17,6,8,9,11,9,9,4,6,8,11,4,3,2,2,13
E07000032,Amber Valley,E01019448,Amber Valley 015B,Derbyshire,991,13,11,7,10,8,16,14,10,11,11,8,11,13,14,10,16,16,10,12,7,11,9,10,16,13,17,7,13,10,11,9,8,10,17,13,11,10,11,14,9,15,10,13,11,13,9,15,18,26,12,14,10,13,16,16,16,15,11,11,9,20,9,15,10,8,11,13,15,9,9,10,7,10,12,13,12,11,10,5,10,4,2,6,4,7,3,3,1,1,1,10
E07000032,Amber Valley,E01019449,Amber Valley 011E,Derbyshire,857,8,8,5,8,7,12,8,10,11,17,4,10,8,8,15,12,11,8,6,6,7,9,10,12,8,9,19,10,6,9,7,12,13,12,14,7,15,7,12,10,11,11,9,8,12,7,7,11,8,9,16,10,11,13,13,9,16,16,13,15,14,15,13,15,9,10,9,15,3,7,9,10,9,14,8,8,10,9,11,5,4,7,3,3,7,3,2,2,1,1,6
E07000032,Amber Valley,E01019450,Amber Valley 015C,Derbyshire,716,13,5,7,4,13,14,4,12,8,10,9,7,11,3,10,12,8,4,12,3,5,4,6,5,5,7,3,7,10,5,7,11,4,15,13,11,8,7,13,14,7,4,11,4,6,11,17,10,6,14,6,13,13,10,12,8,8,9,10,13,7,5,8,12,8,7,10,10,10,6,9,7,15,11,6,5,8,1,5,6,11,4,4,4,0,3,1,4,1,2,5
E07000032,Amber Valley,E01019451,Amber Valley 012D,Derbyshire,"1,057",22,12,11,18,16,10,16,6,7,17,13,11,15,11,13,10,18,9,7,12,9,7,14,11,9,10,16,8,7,18,11,20,11,13,18,14,18,13,13,16,11,14,12,11,8,17,13,10,15,13,12,22,22,22,19,11,15,15,10,13,15,20,14,16,18,8,13,13,10,8,13,7,13,8,10,11,10,7,8,3,10,2,4,3,3,5,1,3,0,2,4
E07000032,Amber Valley,E01019452,Amber Valley 017C,Derbyshire,778,6,11,11,10,9,9,12,9,15,9,8,6,15,12,10,13,10,12,7,7,11,7,10,6,8,6,12,15,7,12,11,7,11,12,11,8,12,8,5,3,4,11,13,8,5,5,7,8,9,10,5,13,14,20,15,10,10,14,13,17,5,5,9,5,7,13,14,8,11,10,7,5,9,6,5,6,9,8,5,4,6,1,3,1,0,8,4,1,1,2,6
E07000032,Amber Valley,E01019453,Amber Valley 017D,Derbyshire,"1,034",16,14,13,17,14,20,20,16,15,11,12,19,11,10,18,11,14,10,11,10,14,12,18,15,17,14,10,15,14,13,22,12,15,15,12,28,25,18,27,25,15,11,16,10,7,9,12,11,17,13,10,15,13,17,15,14,9,10,7,6,6,18,11,12,11,10,7,6,5,6,6,8,6,9,8,3,6,3,3,5,3,2,3,3,3,1,3,0,1,1,5
E07000032,Amber Valley,E01019454,Amber Valley 006B,Derbyshire,636,6,4,4,7,4,5,6,5,5,5,5,2,6,3,7,7,10,5,3,8,3,4,8,4,5,2,3,3,6,3,3,5,5,3,4,3,7,4,5,7,5,4,4,8,8,5,4,5,5,10,10,7,12,7,5,14,6,15,14,7,14,12,15,13,13,4,13,13,8,5,13,15,7,16,17,14,11,11,10,4,10,7,2,12,8,5,1,6,1,0,7
E07000032,Amber Valley,E01019455,Amber Valley 005D,Derbyshire,690,5,5,9,1,4,8,5,4,3,5,8,3,6,0,3,2,4,6,6,5,6,5,10,8,7,15,8,13,11,15,13,8,9,5,10,13,9,9,8,4,7,6,7,7,10,7,6,9,15,8,10,12,10,11,10,10,10,15,11,15,17,10,10,11,7,3,7,8,9,12,14,8,12,9,7,11,9,7,7,5,8,1,4,1,7,1,1,1,1,2,6
E07000032,Amber Valley,E01019456,Amber Valley 005E,Derbyshire,899,9,6,12,9,10,17,13,7,12,14,13,13,12,6,10,8,6,7,5,6,10,10,6,16,10,9,16,8,18,14,7,13,22,11,16,14,19,10,11,11,10,15,8,9,5,11,15,13,21,7,15,14,19,9,16,20,10,14,12,17,15,4,12,9,15,9,13,11,9,12,7,8,3,5,4,7,4,6,4,7,4,1,6,4,1,2,3,4,0,1,3
E07000032,Amber Valley,E01019457,Amber Valley 005F,Derbyshire,712,6,4,9,14,9,6,3,7,7,9,8,5,7,6,2,7,6,6,5,10,6,2,10,5,8,9,13,5,10,8,16,9,6,6,11,10,8,8,4,16,11,7,11,7,5,10,10,10,11,20,10,10,4,6,11,12,13,10,11,11,14,7,11,8,11,9,6,14,6,11,4,5,5,5,6,8,8,7,9,8,4,5,4,4,2,4,3,2,6,2,8
E07000032,Amber Valley,E01019458,Amber Valley 008D,Derbyshire,"1,045",9,11,6,16,13,13,13,15,12,12,14,9,13,15,15,9,15,15,9,5,10,9,11,13,14,13,9,16,13,16,29,23,19,25,20,13,17,14,16,10,13,14,15,13,10,13,20,9,14,19,14,19,16,21,17,17,18,10,12,13,10,15,5,13,11,8,10,8,5,6,8,7,10,14,9,5,9,4,2,10,2,7,3,5,3,3,1,1,2,2,1
E07000032,Amber Valley,E01019459,Amber Valley 008E,Derbyshire,661,4,4,5,9,4,6,9,8,4,8,3,2,15,10,12,4,9,12,7,8,4,4,12,7,9,9,8,11,10,10,9,9,9,8,7,5,5,10,8,6,8,9,6,3,5,5,8,4,5,6,12,7,12,15,17,14,9,10,14,7,12,8,6,4,11,4,10,8,7,8,9,5,7,7,7,12,1,9,10,5,6,3,5,0,3,3,2,3,2,4,1
E07000032,Amber Valley,E01019460,Amber Valley 006C,Derbyshire,739,4,6,6,10,8,11,12,7,7,14,4,13,9,8,5,3,8,9,10,8,6,12,10,8,8,6,3,8,7,10,9,6,6,12,7,7,10,8,5,14,5,11,6,8,9,9,10,12,15,6,18,8,19,14,16,11,6,8,9,5,11,10,11,8,9,8,14,15,8,8,13,13,9,10,10,10,7,11,4,3,3,0,1,1,2,0,2,2,1,1,5
E07000032,Amber Valley,E01019461,Amber Valley 006D,Derbyshire,644,3,2,5,4,7,6,3,6,7,5,4,8,8,6,10,4,8,5,5,5,5,4,4,7,3,3,10,7,7,4,3,2,2,3,1,5,2,8,7,12,4,6,4,10,6,7,10,9,8,7,12,11,13,13,12,10,9,12,12,12,12,7,10,11,13,11,13,6,8,9,8,10,10,7,10,14,8,11,9,7,7,7,5,6,8,5,0,5,3,1,6
E07000032,Amber Valley,E01019462,Amber Valley 006E,Derbyshire,593,5,2,5,2,5,5,8,3,6,10,8,4,4,4,4,4,3,6,6,6,5,9,4,6,8,1,9,5,7,8,6,3,8,7,3,8,6,6,4,5,2,10,3,5,3,6,6,7,4,8,4,7,7,13,10,14,10,5,10,8,7,6,8,7,6,5,7,5,8,12,15,14,7,16,7,13,7,8,12,10,5,8,7,8,5,2,4,1,1,4,8
E07000032,Amber Valley,E01019463,Amber Valley 008F,Derbyshire,716,7,9,8,9,8,9,14,10,14,13,11,11,19,10,12,9,15,9,13,9,7,8,7,10,9,15,7,10,8,10,10,7,10,7,4,7,6,7,9,6,4,7,3,9,6,5,11,10,2,10,12,8,12,11,12,7,5,11,12,11,10,7,8,12,9,8,7,5,6,3,6,8,4,10,13,7,4,2,5,8,2,5,4,4,3,0,0,0,0,0,5
E07000032,Amber Valley,E01019464,Amber Valley 012E,Derbyshire,"1,277",19,9,9,16,14,14,22,11,20,15,15,20,11,13,17,14,10,13,23,9,7,7,12,10,13,14,12,17,13,11,16,21,22,15,11,13,15,25,15,20,9,21,19,18,10,16,12,22,23,18,21,19,19,17,21,13,23,31,23,24,19,12,23,17,13,15,16,7,18,12,8,13,13,11,11,8,14,6,10,13,5,7,5,10,6,4,5,0,1,1,12
E07000032,Amber Valley,E01019465,Amber Valley 015D,Derbyshire,570,3,4,6,4,5,5,4,6,7,5,4,6,2,4,5,2,5,6,5,2,4,5,3,5,4,6,4,8,8,3,10,13,9,2,12,7,4,9,6,3,4,3,7,9,8,10,2,6,3,9,5,4,13,8,8,9,9,9,8,12,9,11,10,9,9,5,10,6,8,11,7,14,9,11,9,10,8,6,4,4,6,8,4,3,1,0,0,3,6,3,5
E07000032,Amber Valley,E01019467,Amber Valley 015E,Derbyshire,735,4,7,4,5,4,6,8,9,7,4,16,4,11,14,8,8,13,5,7,5,4,4,7,3,5,6,6,8,6,9,2,2,6,6,9,16,12,8,8,7,7,9,12,7,7,15,7,6,9,6,10,13,7,13,18,9,14,11,17,16,11,10,11,8,7,8,12,12,8,12,5,12,11,14,12,8,7,9,9,8,12,6,4,4,1,6,4,2,1,0,5
E07000032,Amber Valley,E01019468,Amber Valley 003C,Derbyshire,739,7,5,11,15,8,6,13,2,6,7,8,11,6,1,8,4,6,13,6,4,13,4,10,9,11,10,12,7,9,8,7,8,11,10,12,4,5,10,10,7,7,11,5,6,5,16,16,16,17,10,13,10,13,12,19,15,10,13,11,12,11,6,9,6,4,7,12,9,10,9,8,10,7,6,10,11,9,3,4,9,2,3,1,4,3,0,1,0,0,1,3
E07000032,Amber Valley,E01019469,Amber Valley 003D,Derbyshire,829,23,10,14,16,12,17,11,13,14,10,16,23,14,16,13,10,11,14,7,12,5,9,10,11,9,8,7,11,14,7,12,13,12,13,16,14,9,10,10,14,9,5,18,12,8,5,8,7,8,10,8,22,10,17,9,10,9,16,6,8,16,6,9,6,3,4,3,4,6,4,12,8,9,8,7,13,2,3,6,3,0,0,0,0,0,0,0,0,0,0,2
E07000032,Amber Valley,E01019470,Amber Valley 004B,Derbyshire,836,8,7,13,8,9,10,10,9,4,9,11,16,8,8,8,17,6,11,6,10,6,5,5,10,14,11,6,14,6,16,11,13,12,11,15,7,16,8,11,12,6,13,11,13,6,16,10,6,18,14,15,15,14,9,9,14,16,12,13,14,15,7,7,9,4,10,10,9,5,3,11,11,8,10,5,14,6,6,5,10,6,5,5,6,4,2,0,0,0,1,1
E07000032,Amber Valley,E01019471,Amber Valley 003E,Derbyshire,687,5,5,8,7,10,9,9,12,8,8,7,11,10,14,5,9,8,6,9,6,7,7,9,6,6,5,12,14,10,9,8,11,10,9,6,8,9,10,11,11,14,11,10,12,8,4,8,12,10,7,14,13,8,13,18,10,10,8,6,12,8,9,9,13,9,10,7,6,8,3,4,4,7,4,3,11,4,5,1,4,1,1,0,0,0,0,1,1,0,1,1
E07000032,Amber Valley,E01019473,Amber Valley 004C,Derbyshire,632,6,5,6,4,3,3,4,5,3,5,5,6,2,3,5,2,6,9,13,6,5,9,7,5,4,7,6,0,7,9,8,6,4,8,1,3,3,4,4,5,5,6,5,17,9,4,6,12,9,9,9,16,4,6,12,17,11,18,7,12,15,12,12,8,15,13,10,10,9,4,11,12,8,10,12,14,5,10,8,6,5,4,3,3,2,4,2,0,3,0,2
E07000032,Amber Valley,E01019474,Amber Valley 004D,Derbyshire,612,5,4,6,6,4,2,5,3,6,2,5,2,6,3,6,4,3,6,7,3,7,5,6,7,9,6,7,4,5,11,10,13,8,4,9,8,6,8,6,5,5,5,10,5,5,5,8,11,12,8,22,11,6,8,12,6,12,10,9,10,9,7,10,7,10,8,10,6,12,13,12,4,12,13,14,8,11,9,3,4,5,2,2,3,2,0,0,0,0,0,4
E07000032,Amber Valley,E01019475,Amber Valley 004E,Derbyshire,624,6,4,5,7,9,17,10,8,6,2,11,8,9,10,4,6,3,5,6,12,8,3,8,8,10,13,7,5,7,9,7,7,8,13,4,7,2,11,8,8,5,6,4,8,2,2,8,11,8,6,13,14,8,8,13,14,8,8,9,11,6,13,6,11,9,3,7,10,10,8,3,6,6,5,10,7,3,5,2,3,5,4,5,5,3,1,0,0,0,0,1
E07000032,Amber Valley,E01019476,Amber Valley 004F,Derbyshire,651,6,7,3,6,7,5,6,7,5,6,8,3,9,6,3,9,5,8,6,4,5,3,5,3,6,0,4,6,6,3,4,7,4,5,4,5,7,5,8,9,10,6,2,8,3,9,5,6,8,10,12,11,10,7,4,7,8,3,11,7,8,10,11,12,14,5,13,8,16,17,13,12,9,17,16,16,11,11,13,7,6,7,5,2,7,5,1,3,1,1,9
E07000032,Amber Valley,E01019477,Amber Valley 002D,Derbyshire,"1,157",7,7,16,4,9,10,8,9,16,10,13,9,11,9,11,11,16,10,11,7,4,5,8,8,7,11,6,14,10,13,10,10,10,9,10,10,4,16,10,10,7,11,7,17,17,18,8,16,17,15,16,13,18,12,16,24,24,31,23,23,21,17,15,18,12,19,19,18,14,18,18,18,18,24,15,18,22,14,18,14,9,4,5,12,8,8,1,13,4,9,12
E07000033,Bolsover,E01019478,Bolsover 001A,Derbyshire,765,9,4,7,2,7,4,4,3,3,4,9,7,7,7,11,12,13,8,11,8,3,11,6,7,8,15,5,15,14,17,3,7,9,4,7,9,9,11,3,8,9,8,7,9,8,5,15,17,6,13,11,13,13,16,14,11,13,14,15,7,11,14,15,8,10,10,11,15,9,8,5,7,6,6,9,6,9,10,9,5,12,0,6,3,2,2,4,7,3,5,3
