LAD 2021 Code,LAD 2021 Name,LSOA 2021 Code,LSOA 2021 Name,LA Name,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E06000015,Derby,E01013506,Derby 006B,Derby,"1,512",4,5,4,11,4,13,13,13,23,17,10,19,16,18,22,23,19,13,13,25,28,16,16,13,20,10,14,10,11,13,15,13,15,10,11,24,9,19,20,17,15,11,14,13,9,15,14,13,22,14,24,17,20,26,24,23,23,14,26,21,24,11,15,16,15,22,24,15,24,27,24,16,20,26,24,34,25,23,22,28,18,15,14,16,13,9,5,5,6,6,23
E06000015,Derby,E01013507,Derby 012A,Derby,"1,528",9,14,10,11,14,17,11,18,9,19,20,17,17,22,19,22,18,22,13,18,14,15,18,10,16,19,17,19,17,22,21,10,16,19,21,11,12,9,9,20,22,15,16,17,18,9,12,25,16,23,32,31,27,25,32,23,21,32,30,26,24,23,17,19,16,21,25,17,19,17,22,16,17,19,27,19,9,17,6,12,12,10,8,6,6,7,3,7,6,2,12
E06000015,Derby,E01013508,Derby 012B,Derby,"1,310",20,8,15,15,20,29,22,19,21,26,23,16,19,25,28,15,24,27,20,20,14,18,13,22,17,14,16,10,7,8,30,29,25,21,15,19,14,10,14,19,12,19,12,17,14,10,11,15,12,22,23,27,19,9,11,21,18,13,11,14,14,16,11,15,6,6,9,15,8,8,11,6,11,19,10,7,10,5,9,6,7,10,7,3,3,5,3,3,4,0,6
E06000015,Derby,E01013509,Derby 012C,Derby,"1,644",14,17,21,20,11,9,13,12,15,17,26,19,21,30,16,24,11,24,19,17,17,13,19,17,23,20,17,21,20,14,19,19,25,18,23,12,20,27,17,21,15,20,25,17,17,19,29,24,20,21,23,21,24,22,32,31,22,35,24,18,20,24,23,19,22,19,19,10,18,22,14,15,19,24,23,28,13,14,11,11,8,10,13,7,9,5,5,4,0,3,15
E06000015,Derby,E01013510,Derby 012D,Derby,"1,595",25,17,24,27,27,19,27,21,33,25,36,30,26,26,26,18,25,21,10,21,17,19,13,18,16,12,24,23,26,14,20,27,18,18,27,22,24,30,31,23,23,26,21,18,23,16,18,8,17,11,22,20,24,29,22,16,16,18,15,16,21,12,10,19,13,9,11,14,14,9,15,8,13,17,13,13,5,5,7,10,1,6,6,11,9,6,5,8,5,4,11
E06000015,Derby,E01013511,Derby 012E,Derby,"1,552",8,11,16,9,20,20,15,16,21,24,25,16,14,16,20,16,12,12,13,13,16,15,16,12,10,9,9,10,8,9,14,20,21,15,12,19,20,22,22,12,17,22,18,12,13,12,14,17,23,20,25,27,29,26,29,25,20,21,24,26,30,19,20,18,21,18,16,14,28,13,20,21,20,29,21,27,13,20,17,13,17,11,13,13,13,19,5,10,8,4,13
E06000015,Derby,E01013512,Derby 012F,Derby,"1,437",19,15,22,18,29,18,12,17,22,22,15,15,21,20,14,13,13,15,21,20,23,17,11,11,14,21,12,18,19,16,24,25,20,24,23,14,13,13,16,15,19,16,13,17,14,24,23,19,33,20,21,24,20,17,17,30,19,17,15,20,13,12,10,11,6,13,14,10,11,11,11,10,11,12,21,27,13,15,13,12,8,14,9,5,6,1,4,2,1,5,18
E06000015,Derby,E01013513,Derby 006C,Derby,"1,309",9,6,16,19,12,16,20,22,17,23,21,18,28,18,19,20,10,17,15,20,16,19,15,15,12,17,18,17,10,18,12,24,20,17,15,18,20,23,26,21,17,19,21,12,13,15,16,11,15,17,11,20,19,20,13,23,14,18,11,9,20,23,14,17,12,12,11,9,10,9,11,7,14,18,15,12,11,10,10,8,7,7,5,1,7,1,2,4,3,1,5
E06000015,Derby,E01013514,Derby 031A,Derby,"1,453",10,15,7,13,12,15,14,17,17,13,15,15,21,18,21,15,18,14,12,13,10,9,12,13,14,31,18,19,21,15,7,23,16,18,13,18,16,12,20,19,15,16,12,19,13,13,18,13,19,13,20,22,21,26,15,21,29,24,37,18,23,18,22,19,24,16,21,18,23,10,17,15,21,18,12,23,14,6,7,14,7,9,12,15,13,4,9,7,11,4,18
E06000015,Derby,E01013515,Derby 031B,Derby,"2,050",16,19,26,31,22,20,20,27,22,30,31,44,32,43,36,29,31,32,34,24,27,17,24,17,18,16,12,20,24,25,23,35,22,24,25,31,22,38,25,30,28,31,28,39,32,28,26,22,27,41,22,33,32,37,35,24,29,24,34,25,20,33,19,18,21,12,22,10,11,17,21,14,19,16,9,24,12,9,16,8,4,10,5,8,9,3,1,6,6,5,21
E06000015,Derby,E01013517,Derby 030B,Derby,"1,480",11,8,14,6,8,10,11,12,16,9,12,15,15,11,12,15,21,12,15,13,20,13,10,15,7,20,26,21,26,20,16,21,19,10,17,13,17,20,18,12,15,22,18,15,11,11,13,22,18,24,12,17,17,16,13,22,8,9,13,19,17,16,20,20,15,21,19,11,23,31,28,20,24,27,25,35,22,14,20,14,28,13,14,9,16,15,11,6,8,6,30
